doy,weekday,time,Montreal Net Radiation - CWTA (W/m2),Montreal Relative Humidity - CWTA,Montreal Temperature - CWTA (C),Montreal Wind Speed - CWTA (km/h),Real Power Demand - Downtown Main Entrance (kW)
175,5,945,133.25,0.955,17.725,7.75,19202.414
175,5,960,141,0.96,18.3,9,19168.771
175,5,975,147.5,0.955,18.55,9.0,19279.1239999999
175,5,990,154.0,0.95,18.8,9.0,19394.607
175,5,1005,160.5,0.945,19.05,9.0,19370.711
175,5,1020,167,0.94,19.3,9,19492.065
175,5,1035,193.75,0.94,18.975,8.25,19622.248
175,5,1050,220.5,0.94,18.65,7.5,19679.3099999999
175,5,1065,247.25,0.94,18.325,6.75,19727.729
175,5,1080,274,0.94,18,6,19793.718
175,5,1095,296.75,0.9349999999999999,18.7,6.0,19824.4189999999
175,5,1110,319.5,0.9299999999999999,19.4,6.0,19918.9369999999
175,5,1125,342.25,0.925,20.1,6.0,19933.509
175,5,1140,365,0.92,20.8,6,19779.277
175,5,1155,351.75,0.92,20.825,6.0,19703.315
175,5,1170,338.5,0.92,20.85,6.0,19806.444
175,5,1185,325.25,0.92,20.875,6.0,19793.846
175,5,1200,312,0.92,20.9,6,19850.003
175,5,1215,301.0,0.9225000000000001,20.875,6.0,19802.148
175,5,1230,290.0,0.925,20.85,6.0,19843.028
175,5,1245,279.0,0.9275,20.825,6.0,19867.888
175,5,1260,268,0.93,20.8,6,19418.021
175,5,1275,255.75,0.9325,20.75,6.25,19411.915
175,5,1290,243.5,0.935,20.700000000000003,6.5,19312.44
175,5,1305,231.25,0.9375,20.650000000000002,6.75,19171.3229999999
175,5,1320,219,0.94,20.6,7,18897.795
175,5,1335,199.75,0.9125,20.700000000000003,5.75,18702.967
175,5,1350,180.5,0.885,20.8,4.5,18408.3649999999
175,5,1365,161.25,0.8574999999999999,20.9,3.25,18464.926
175,5,1380,142,0.83,21,2,18396.669
175,5,1395,118.25,0.865,20.525,3.25,18424.21
175,5,1410,94.5,0.8999999999999999,20.05,4.5,18406.982
175,5,1425,70.75,0.9349999999999999,19.575000000000003,5.75,18207.179
176,6,0,47,0.97,19.1,7,18176.884
176,6,15,31.25,0.97,18.925,7.0,18173.406
176,6,30,15.5,0.97,18.75,7.0,18239.975
176,6,45,-0.25,0.97,18.575,7.0,18248.172
176,6,60,-16,0.97,18.4,7,18239.867
176,6,75,-19.75,0.9724999999999999,18.299999999999997,7.0,18187.136
176,6,90,-23.5,0.975,18.2,7.0,18138.404
176,6,105,-27.25,0.9775,18.1,7.0,18060.326
176,6,120,-31,0.98,18,7,17957.395
176,6,135,-34.0,0.9299999999999999,18.5,6.25,17783.529
176,6,150,-37.0,0.88,19.0,5.5,17725.2399999999
176,6,165,-40.0,0.8300000000000001,19.5,4.75,17787.265
176,6,180,-43,0.78,20,4,17360.321
176,6,195,-43.75,0.8300000000000001,19.25,5.25,17396.93
176,6,210,-44.5,0.88,18.5,6.5,17294.114
176,6,225,-45.25,0.9299999999999999,17.75,7.75,17346.4729999999
176,6,240,-46,0.98,17,9,17092.099
176,6,255,-45.75,0.9824999999999999,16.9,9.5,17022.801
176,6,270,-45.5,0.985,16.8,10.0,17084.002
176,6,285,-45.25,0.9875,16.700000000000003,10.5,17064.922
176,6,300,-45,0.99,16.6,11,17032.202
176,6,315,-38.25,0.99,16.55,11.0,16843.7569999999
176,6,330,-31.5,0.99,16.5,11.0,16871.777
176,6,345,-24.75,0.99,16.45,11.0,16907.2149999999
176,6,360,-18,0.99,16.4,11,16959.816
176,6,375,-15.75,0.9625,16.799999999999997,10.0,16625.242
176,6,390,-13.5,0.935,17.2,9.0,16849.126
176,6,405,-11.25,0.9075,17.6,8.0,17218.086
176,6,420,-9,0.88,18,7,17174.771
176,6,435,-9.75,0.88,18.0,6.75,17150.369
176,6,450,-10.5,0.88,18.0,6.5,17071.619
176,6,465,-11.25,0.88,18.0,6.25,17149.563
176,6,480,-12,0.88,18,6,17206.3719999999
176,6,495,-12.25,0.905,17.5,6.75,17094.976
176,6,510,-12.5,0.9299999999999999,17.0,7.5,17088.3479999999
176,6,525,-12.75,0.955,16.5,8.25,17058.09
176,6,540,-13,0.98,16,9,16912.002
176,6,555,-12.75,0.955,16.5,8.25,16997.742
176,6,570,-12.5,0.9299999999999999,17.0,7.5,17283.416
176,6,585,-12.25,0.905,17.5,6.75,17251.3829999999
176,6,600,-12,0.88,18,6,17501.91
176,6,615,-7.0,0.88,18.0,6.0,17593.117
176,6,630,-2.0,0.88,18.0,6.0,17446.191
176,6,645,3.0,0.88,18.0,6.0,17472.669
176,6,660,8,0.88,18,6,17743.126
176,6,675,16.0,0.895,18.0,6.0,17696.142
176,6,690,24.0,0.9099999999999999,18.0,6.0,17763.631
176,6,705,32.0,0.9249999999999999,18.0,6.0,17848.1609999999
176,6,720,40,0.94,18,6,17802.775
176,6,735,62.0,0.94,18.0,6.0,17881.975
176,6,750,84.0,0.94,18.0,6.0,17904.997
176,6,765,106.0,0.94,18.0,6.0,17997.852
176,6,780,128,0.94,18,6,18347.887
176,6,795,103.0,0.94,18.0,6.0,18416.9979999999
176,6,810,78.0,0.94,18.0,6.0,18390.04
176,6,825,53.0,0.94,18.0,6.0,18439.792
176,6,840,28,0.94,18,6,18613.054
176,6,855,118.75,0.9275,18.475,7.75,18628.468
176,6,870,209.5,0.915,18.95,9.5,18721.689
176,6,885,300.25,0.9025,19.424999999999997,11.25,18687.98
176,6,900,391,0.89,19.9,13,18870.7569999999
176,6,915,415.0,0.8875,19.924999999999997,11.25,18949.852
176,6,930,439.0,0.885,19.95,9.5,18953.533
176,6,945,463.0,0.8825000000000001,19.975,7.75,18923.434
176,6,960,487,0.88,20,6,18987.976
176,6,975,474.25,0.8674999999999999,20.0,6.75,18903.993
176,6,990,461.5,0.855,20.0,7.5,19122.485
176,6,1005,448.75,0.8425,20.0,8.25,19042.52
176,6,1020,436,0.83,20,9,19022.8649999999
176,6,1035,425.5,0.8374999999999999,20.3,10.5,19127.6789999999
176,6,1050,415.0,0.845,20.6,12.0,19218.933
176,6,1065,404.5,0.8525,20.9,13.5,19142.996
176,6,1080,394,0.86,21.2,15,19076.126
176,6,1095,391.75,0.8275,21.4,12.75,19056.3979999999
176,6,1110,389.5,0.7949999999999999,21.6,10.5,19184.114
176,6,1125,387.25,0.7625,21.8,8.25,19266.588
176,6,1140,385,0.73,22,6,19291.862
176,6,1155,348.75,0.7625,21.775,7.75,19200.358
176,6,1170,312.5,0.7949999999999999,21.55,9.5,19231.963
176,6,1185,276.25,0.8275,21.325000000000003,11.25,19246.065
176,6,1200,240,0.86,21.1,13,19181.958
176,6,1215,243.0,0.855,21.125,12.5,19182.761
176,6,1230,246.0,0.85,21.15,12.0,19137.145
176,6,1245,249.0,0.845,21.175,11.5,19120.887
176,6,1260,252,0.84,21.2,11,18615.061
176,6,1275,251.0,0.7925,21.65,9.75,18631.269
176,6,1290,250.0,0.745,22.1,8.5,18539.637
176,6,1305,249.0,0.6975,22.55,7.25,18559.387
176,6,1320,248,0.65,23,6,18309.252
176,6,1335,234.75,0.65,23.0,6.0,18233.331
176,6,1350,221.5,0.65,23.0,6.0,18169.093
176,6,1365,208.25,0.65,23.0,6.0,18062.296
176,6,1380,195,0.65,23,6,18076.538
176,6,1395,165.75,0.63,23.0,6.75,18066.941
176,6,1410,136.5,0.61,23.0,7.5,18044.84
176,6,1425,107.25,0.59,23.0,8.25,17939.608
177,0,0,78,0.57,23,9,17935.046
177,0,15,50.0,0.5874999999999999,22.75,8.25,17910.543
177,0,30,22.0,0.605,22.5,7.5,17909.909
177,0,45,-6.0,0.6225,22.25,6.75,17739.111
177,0,60,-34,0.64,22,6,17754.023
177,0,75,-39.5,0.7175,20.125,5.5,17641.283
177,0,90,-45.0,0.7949999999999999,18.25,5.0,17684.123
177,0,105,-50.5,0.8724999999999999,16.375,4.5,17781.669
177,0,120,-56,0.95,14.5,4,17735.871
177,0,135,-57.0,0.9524999999999999,14.375,4.5,17582.635
177,0,150,-58.0,0.955,14.25,5.0,17655.777
177,0,165,-59.0,0.9575,14.125,5.5,17805.8819999999
177,0,180,-60,0.96,14,6,17450.538
177,0,195,-59.75,0.96,14.025,6.0,17378.4009999999
177,0,210,-59.5,0.96,14.05,6.0,17328.552
177,0,225,-59.25,0.96,14.075,6.0,17253.44
177,0,240,-59,0.96,14.1,6,17134.878
177,0,255,-60.75,0.96,14.125,6.25,17064.214
177,0,270,-62.5,0.96,14.149999999999999,6.5,17069.057
177,0,285,-64.25,0.96,14.174999999999999,6.75,16973.6859999999
177,0,300,-66,0.96,14.2,7,17028.592
177,0,315,-64.5,0.96,14.174999999999999,7.0,16944.226
177,0,330,-63.0,0.96,14.149999999999999,7.0,16977.706
177,0,345,-61.5,0.96,14.125,7.0,16925.494
177,0,360,-60,0.96,14.1,7,16998.592
177,0,375,-59.25,0.9624999999999999,14.075,7.0,16951.329
177,0,390,-58.5,0.965,14.05,7.0,16706.347
177,0,405,-57.75,0.9675,14.025,7.0,16687.285
177,0,420,-57,0.97,14,7,16802.658
177,0,435,-57.5,0.9349999999999999,15.0,6.25,16993.605
177,0,450,-58.0,0.8999999999999999,16.0,5.5,16941.067
177,0,465,-58.5,0.865,17.0,4.75,16934.053
177,0,480,-59,0.83,18,4,16974.4659999999
177,0,495,-60.0,0.8425,18.0,4.5,16893.545
177,0,510,-61.0,0.855,18.0,5.0,16838.805
177,0,525,-62.0,0.8674999999999999,18.0,5.5,16817.619
177,0,540,-63,0.88,18,6,16812.127
177,0,555,-68.75,0.88,17.75,6.0,16847.918
177,0,570,-74.5,0.88,17.5,6.0,16755.332
177,0,585,-80.25,0.88,17.25,6.0,16909.122
177,0,600,-86,0.88,17,6,17931.897
177,0,615,-67.25,0.88,17.0,5.5,17971.28
177,0,630,-48.5,0.88,17.0,5.0,18077.6869999999
177,0,645,-29.75,0.88,17.0,4.5,18113.821
177,0,660,-11,0.88,17,4,18425.795
177,0,675,21.25,0.88,17.225,4.0,18818.772
177,0,690,53.5,0.88,17.45,4.0,19041.103
177,0,705,85.75,0.88,17.674999999999997,4.0,19200.583
177,0,720,118,0.88,17.9,4,19648.787
177,0,735,156.5,0.865,18.45,3.5,19788.2149999999
177,0,750,195.0,0.85,19.0,3.0,19962.659
177,0,765,233.5,0.835,19.55,2.5,20182.944
177,0,780,272,0.82,20.1,2,20183.181
177,0,795,308.75,0.7975,20.325000000000003,2.5,20277.571
177,0,810,345.5,0.7749999999999999,20.55,3.0,21216.6379999999
177,0,825,382.25,0.7525,20.775,3.5,21396.302
177,0,840,419,0.73,21,4,21440.807
177,0,855,445.25,0.72,21.5,3.5,21565.452
177,0,870,471.5,0.71,22.0,3.0,21552.28
177,0,885,497.75,0.7,22.5,2.5,21718.658
177,0,900,524,0.69,23,2,21703.545
177,0,915,545.75,0.6799999999999999,23.25,3.0,21674.499
177,0,930,567.5,0.6699999999999999,23.5,4.0,21049.551
177,0,945,589.25,0.66,23.75,5.0,21092.15
177,0,960,611,0.65,24,6,21570.272
177,0,975,624.5,0.63,24.25,6.0,21899.7759999999
177,0,990,638.0,0.61,24.5,6.0,21831.839
177,0,1005,651.5,0.59,24.75,6.0,21758.804
177,0,1020,665,0.57,25,6,21716.996
177,0,1035,669.75,0.5625,24.75,6.25,21655.891
177,0,1050,674.5,0.5549999999999999,24.5,6.5,21588.908
177,0,1065,679.25,0.5475,24.25,6.75,21508.404
177,0,1080,684,0.54,24,7,21474.108
177,0,1095,675.75,0.5175000000000001,24.5,6.25,21430.063
177,0,1110,667.5,0.495,25.0,5.5,21380.913
177,0,1125,659.25,0.47250000000000003,25.5,4.75,21321.284
177,0,1140,651,0.45,26,4,21274.284
177,0,1155,630.0,0.43,26.0,5.25,21426.9329999999
177,0,1170,609.0,0.41000000000000003,26.0,6.5,21122.159
177,0,1185,588.0,0.39,26.0,7.75,21089.832
177,0,1200,567,0.37,26,9,21059.437
177,0,1215,542.75,0.37,26.25,8.25,20958.789
177,0,1230,518.5,0.37,26.5,7.5,20799.7389999999
177,0,1245,494.25,0.37,26.75,6.75,20587.261
177,0,1260,470,0.37,27,6,20384.354
177,0,1275,434.75,0.3625,27.0,6.0,20291.131
177,0,1290,399.5,0.355,27.0,6.0,20104.048
177,0,1305,364.25,0.34750000000000003,27.0,6.0,20014.555
177,0,1320,329,0.34,27,6,19808.6179999999
177,0,1335,293.5,0.45,26.05,5.0,19512.7319999999
177,0,1350,258.0,0.56,25.1,4.0,19473.096
177,0,1365,222.5,0.67,24.15,3.0,19416.528
177,0,1380,187,0.78,23.2,2,19328.5249999999
177,0,1395,159.0,0.71,23.15,3.0,19259.45
177,0,1410,131.0,0.64,23.1,4.0,19192.569
177,0,1425,103.0,0.5700000000000001,23.05,5.0,19153.756
178,1,0,75,0.5,23,6,19058.094
178,1,15,51.5,0.5,23.0,5.5,18927.3479999999
178,1,30,28.0,0.5,23.0,5.0,18945.255
178,1,45,4.5,0.5,23.0,4.5,18726.887
178,1,60,-19,0.5,23,4,18256.5229999999
178,1,75,-23.5,0.5,22.75,4.0,18181.42
178,1,90,-28.0,0.5,22.5,4.0,18256.211
178,1,105,-32.5,0.5,22.25,4.0,18197.28
178,1,120,-37,0.5,22,4,17693.718
178,1,135,-38.25,0.525,21.75,4.0,17545.436
178,1,150,-39.5,0.55,21.5,4.0,17559.569
178,1,165,-40.75,0.575,21.25,4.0,17625.08
178,1,180,-42,0.6,21,4,17257.551
178,1,195,-43.25,0.6599999999999999,19.6,4.5,17193.385
178,1,210,-44.5,0.72,18.2,5.0,17163.0429999999
178,1,225,-45.75,0.78,16.8,5.5,17183.478
178,1,240,-47,0.84,15.4,6,17022.296
178,1,255,-47.0,0.8275,15.4,6.0,16982.344
178,1,270,-47.0,0.815,15.4,6.0,16984.659
178,1,285,-47.0,0.8025,15.4,6.0,16941.357
178,1,300,-47,0.79,15.4,6,17080.5
178,1,315,-48.75,0.7525000000000001,16.8,5.0,16894.627
178,1,330,-50.5,0.7150000000000001,18.2,4.0,16887.449
178,1,345,-52.25,0.6775,19.6,3.0,16871.316
178,1,360,-54,0.64,21,2,16590.808
178,1,375,-51.75,0.65,20.75,2.0,16429.822
178,1,390,-49.5,0.66,20.5,2.0,16464.557
178,1,405,-47.25,0.67,20.25,2.0,16457.563
178,1,420,-45,0.68,20,2,16483.8559999999
178,1,435,-44.0,0.67,20.25,2.0,16405.2209999999
178,1,450,-43.0,0.66,20.5,2.0,16306.496
178,1,465,-42.0,0.65,20.75,2.0,16364.676
178,1,480,-41,0.64,21,2,16317.7579999999
178,1,495,-41.0,0.65,19.925,3.25,16236.194
178,1,510,-41.0,0.66,18.85,4.5,16301.989
178,1,525,-41.0,0.67,17.775,5.75,16293.3339999999
178,1,540,-41,0.68,16.7,7,16434.541
178,1,555,-41.0,0.6925,17.525,6.75,16460.713
178,1,570,-41.0,0.7050000000000001,18.35,6.5,16476.047
178,1,585,-41.0,0.7175,19.175,6.25,16489.391
178,1,600,-41,0.73,20,6,17304.082
178,1,615,-28.25,0.755,19.75,5.5,17585.044
178,1,630,-15.5,0.78,19.5,5.0,17625.095
178,1,645,-2.75,0.8049999999999999,19.25,4.5,17591.205
178,1,660,10,0.83,19,4,18029.705
178,1,675,24.75,0.83,19.0,4.5,18221.4009999999
178,1,690,39.5,0.83,19.0,5.0,18153.099
178,1,705,54.25,0.83,19.0,5.5,18450.433
178,1,720,69,0.83,19,6,18875.7029999999
178,1,735,98.25,0.8175,19.25,6.0,19468.071
178,1,750,127.5,0.8049999999999999,19.5,6.0,20053.731
178,1,765,156.75,0.7925,19.75,6.0,20158.869
178,1,780,186,0.78,20,6,20699.449
178,1,795,232.5,0.7675000000000001,20.25,6.25,21004.4119999999
178,1,810,279.0,0.755,20.5,6.5,20954.927
178,1,825,325.5,0.7424999999999999,20.75,6.75,21220.4169999999
178,1,840,372,0.73,21,7,21957.369
178,1,855,417.5,0.71,21.5,7.5,21829.93
178,1,870,463.0,0.69,22.0,8.0,22150.4009999999
178,1,885,508.5,0.67,22.5,8.5,22285.9
178,1,900,554,0.65,23,9,22373.111
178,1,915,564.75,0.64,23.5,8.25,22737.943
178,1,930,575.5,0.63,24.0,7.5,22800.911
178,1,945,586.25,0.62,24.5,6.75,23010.264
178,1,960,597,0.61,25,6,22939.006
178,1,975,586.75,0.61,25.0,6.0,22893.7759999999
178,1,990,576.5,0.61,25.0,6.0,22997.806
178,1,1005,566.25,0.61,25.0,6.0,23134.629
178,1,1020,556,0.61,25,6,23037.1859999999
178,1,1035,484.75,0.61,25.25,6.0,23073.533
178,1,1050,413.5,0.61,25.5,6.0,23268.737
178,1,1065,342.25,0.61,25.75,6.0,23310.599
178,1,1080,271,0.61,26,6,23535.639
178,1,1095,252.25,0.5925,26.25,7.25,23378.777
178,1,1110,233.5,0.575,26.5,8.5,23423.293
178,1,1125,214.75,0.5575,26.75,9.75,23282.066
178,1,1140,196,0.54,27,11,23258.205
178,1,1155,285.75,0.5325,27.25,10.5,23188.305
178,1,1170,375.5,0.525,27.5,10.0,23145.284
178,1,1185,465.25,0.5175000000000001,27.75,9.5,23089.624
178,1,1200,555,0.51,28,9,22985.674
178,1,1215,542.25,0.5025,28.0,8.5,22908.797
178,1,1230,529.5,0.495,28.0,8.0,22704.073
178,1,1245,516.75,0.4875,28.0,7.5,22544.701
178,1,1260,504,0.48,28,7,22387.04
178,1,1275,437.75,0.575,27.275,7.0,22158.888
178,1,1290,371.5,0.6699999999999999,26.55,7.0,22011.832
178,1,1305,305.25,0.765,25.825000000000003,7.0,21925.854
178,1,1320,239,0.86,25.1,7,21750.4609999999
178,1,1335,222.0,0.79,25.325000000000003,7.0,21573.774
178,1,1350,205.0,0.72,25.55,7.0,21426.489
178,1,1365,188.0,0.6499999999999999,25.775,7.0,21338.494
178,1,1380,171,0.58,26,7,21233.131
178,1,1395,134.25,0.5974999999999999,25.75,6.75,21094.192
178,1,1410,97.5,0.615,25.5,6.5,21114.878
178,1,1425,60.75,0.6325000000000001,25.25,6.25,20997.426
179,2,0,24,0.65,25,6,20781.588
179,2,15,14.5,0.65,25.0,6.0,20693.284
179,2,30,5.0,0.65,25.0,6.0,20825.5009999999
179,2,45,-4.5,0.65,25.0,6.0,20723.299
179,2,60,-14,0.65,25,6,20351.931
179,2,75,-15.75,0.7275,23.7,6.75,20193.293
179,2,90,-17.5,0.8049999999999999,22.4,7.5,19915.858
179,2,105,-19.25,0.8825,21.1,8.25,19783.596
179,2,120,-21,0.96,19.8,9,19230.165
179,2,135,-20.5,0.9624999999999999,19.8,9.5,18544.515
179,2,150,-20.0,0.965,19.8,10.0,18526.018
179,2,165,-19.5,0.9675,19.8,10.5,18682.338
179,2,180,-19,0.97,19.8,11,18228.391
179,2,195,-22.0,0.9724999999999999,19.775,11.5,18255.372
179,2,210,-25.0,0.975,19.75,12.0,18274.977
179,2,225,-28.0,0.9775,19.725,12.5,18166.903
179,2,240,-31,0.98,19.7,13,17893.134
179,2,255,-31.5,0.9775,19.55,13.5,17669.736
179,2,270,-32.0,0.975,19.4,14.0,17610.069
179,2,285,-32.5,0.9724999999999999,19.25,14.5,17607.734
179,2,300,-33,0.97,19.1,15,17556.637
179,2,315,-37.5,0.97,18.825000000000003,15.5,17559.378
179,2,330,-42.0,0.97,18.55,16.0,17552.402
179,2,345,-46.5,0.97,18.275,16.5,17461.543
179,2,360,-51,0.97,18,17,17364.3949999999
179,2,375,-53.75,0.9475,18.25,13.75,17365.39
179,2,390,-56.5,0.925,18.5,10.5,17294.28
179,2,405,-59.25,0.9025,18.75,7.25,17295.759
179,2,420,-62,0.88,19,4,17209.805
179,2,435,-61.75,0.895,18.75,4.5,17289.529
179,2,450,-61.5,0.9099999999999999,18.5,5.0,17190.621
179,2,465,-61.25,0.9249999999999999,18.25,5.5,17220.057
179,2,480,-61,0.94,18,6,17232.545
179,2,495,-58.0,0.94,18.0,5.5,17179.406
179,2,510,-55.0,0.94,18.0,5.0,17254.892
179,2,525,-52.0,0.94,18.0,4.5,17263.79
179,2,540,-49,0.94,18,4,17277.481
179,2,555,-50.75,0.9125,18.25,4.5,17303.96
179,2,570,-52.5,0.885,18.5,5.0,17249.669
179,2,585,-54.25,0.8574999999999999,18.75,5.5,17215.606
179,2,600,-56,0.83,19,6,17961.703
179,2,615,-34.5,0.86,18.275,6.25,18199.8749999999
179,2,630,-13.0,0.8899999999999999,17.55,6.5,18195.974
179,2,645,8.5,0.9199999999999999,16.825000000000003,6.75,18196.8989999999
179,2,660,30,0.95,16.1,7,18568.016
179,2,675,45.75,0.9075,16.825000000000003,6.75,18725.2859999999
179,2,690,61.5,0.865,17.55,6.5,18964.543
179,2,705,77.25,0.8225,18.275,6.25,19195.337
179,2,720,93,0.78,19,6,19470.54
179,2,735,121.75,0.7925,18.75,6.0,19769.977
179,2,750,150.5,0.8049999999999999,18.5,6.0,20176.674
179,2,765,179.25,0.8175,18.25,6.0,20428.2759999999
179,2,780,208,0.83,18,6,20794.005
179,2,795,241.0,0.8374999999999999,18.175,9.5,20985.4489999999
179,2,810,274.0,0.845,18.35,13.0,21069.845
179,2,825,307.0,0.8525,18.525,16.5,21252.669
179,2,840,340,0.86,18.7,20,21305.584
179,2,855,339.25,0.84,18.775,16.75,21460.781
179,2,870,338.5,0.8200000000000001,18.85,13.5,21586.1629999999
179,2,885,337.75,0.8,18.925,10.25,21537.595
179,2,900,337,0.78,19,7,21204.982
179,2,915,323.0,0.755,19.25,7.0,21769.983
179,2,930,309.0,0.73,19.5,7.0,21896.418
179,2,945,295.0,0.7050000000000001,19.75,7.0,21864.575
179,2,960,281,0.68,20,7,21847.582
179,2,975,279.5,0.6925,20.0,7.5,21755.269
179,2,990,278.0,0.7050000000000001,20.0,8.0,21754.805
179,2,1005,276.5,0.7175,20.0,8.5,21672.425
179,2,1020,275,0.73,20,9,21686.449
179,2,1035,267.75,0.73,19.75,8.5,21804.501
179,2,1050,260.5,0.73,19.5,8.0,21969.943
179,2,1065,253.25,0.73,19.25,7.5,22218.7359999999
179,2,1080,246,0.73,19,7,22211.057
179,2,1095,230.25,0.73,19.0,6.75,22126.8659999999
179,2,1110,214.5,0.73,19.0,6.5,21988.128
179,2,1125,198.75,0.73,19.0,6.25,21884.017
179,2,1140,183,0.73,19,6,21830.094
179,2,1155,197.5,0.74,18.75,5.5,21764.943
179,2,1170,212.0,0.75,18.5,5.0,21758.385
179,2,1185,226.5,0.76,18.25,4.5,21727.119
179,2,1200,241,0.77,18,4,21558.886
179,2,1215,235.0,0.77,18.0,4.5,21476.117
179,2,1230,229.0,0.77,18.0,5.0,21375.813
179,2,1245,223.0,0.77,18.0,5.5,21284.501
179,2,1260,217,0.77,18,6,20931.208
179,2,1275,190.25,0.7975,17.75,6.0,20704.313
179,2,1290,163.5,0.825,17.5,6.0,20594.638
179,2,1305,136.75,0.8525,17.25,6.0,20493.408
179,2,1320,110,0.88,17,6,20283.341
179,2,1335,94.5,0.8674999999999999,17.25,6.25,20103.661
179,2,1350,79.0,0.855,17.5,6.5,19966.653
179,2,1365,63.5,0.8425,17.75,6.75,19767.012
179,2,1380,48,0.83,18,7,19536.101
179,2,1395,39.0,0.8325,17.175,10.0,19365.165
179,2,1410,30.0,0.835,16.35,13.0,19292.663
179,2,1425,21.0,0.8374999999999999,15.524999999999999,16.0,19269.547
180,3,0,12,0.84,14.7,19,18788.938
180,3,15,6.5,0.8125,15.524999999999999,15.75,18522.237
180,3,30,1.0,0.7849999999999999,16.35,12.5,18480.77
180,3,45,-4.5,0.7575,17.175,9.25,18439.098
180,3,60,-10,0.73,18,6,17996.502
180,3,75,-12.5,0.7525,17.5,5.5,17892.035
180,3,90,-15.0,0.7749999999999999,17.0,5.0,17776.228
180,3,105,-17.5,0.7975,16.5,4.5,17769.96
180,3,120,-20,0.82,16,4,17235.957
180,3,135,-25.25,0.8075,16.0,4.0,17198.896
180,3,150,-30.5,0.7949999999999999,16.0,4.0,17199.218
180,3,165,-35.75,0.7825,16.0,4.0,17116.1869999999
180,3,180,-41,0.77,16,4,16592.719
180,3,195,-43.25,0.7825,15.75,4.0,16619.023
180,3,210,-45.5,0.7949999999999999,15.5,4.0,16522.392
180,3,225,-47.75,0.8075,15.25,4.0,16389.407
180,3,240,-50,0.82,15,4,16134.359
180,3,255,-49.5,0.8325,14.425,7.25,16209.443
180,3,270,-49.0,0.845,13.85,10.5,16214.312
180,3,285,-48.5,0.8574999999999999,13.274999999999999,13.75,16183.6339999999
180,3,300,-48,0.87,12.7,17,16114.401
180,3,315,-41.75,0.8574999999999999,13.274999999999999,13.75,16069.771
180,3,330,-35.5,0.845,13.85,10.5,16096.071
180,3,345,-29.25,0.8325,14.425,7.25,16111.354
180,3,360,-23,0.82,15,4,16103.9379999999
180,3,375,-20.0,0.82,15.0,4.0,16045.27
180,3,390,-17.0,0.82,15.0,4.0,16089.399
180,3,405,-14.0,0.82,15.0,4.0,16084.9209999999
180,3,420,-11,0.82,15,4,16105.568
180,3,435,-10.5,0.8274999999999999,14.525,7.75,16063.606
180,3,450,-10.0,0.835,14.05,11.5,16124.795
180,3,465,-9.5,0.8425,13.575,15.25,16106.237
180,3,480,-9,0.85,13.1,19,16241.407
180,3,495,-9.75,0.8425,13.575,15.25,16080.4039999999
180,3,510,-10.5,0.835,14.05,11.5,16231.61
180,3,525,-11.25,0.8274999999999999,14.525,7.75,16135.611
180,3,540,-12,0.82,15,4,16130.7059999999
180,3,555,-13.0,0.82,15.0,4.5,16143.877
180,3,570,-14.0,0.82,15.0,5.0,16198.801
180,3,585,-15.0,0.82,15.0,5.5,16242.872
180,3,600,-16,0.82,15,6,16974.905
180,3,615,-9.5,0.8325,14.625,9.25,17308.359
180,3,630,-3.0,0.845,14.25,12.5,17439.1319999999
180,3,645,3.5,0.8574999999999999,13.875,15.75,17536.687
180,3,660,10,0.87,13.5,19,17869.938
180,3,675,17.75,0.8574999999999999,13.875,15.25,18122.457
180,3,690,25.5,0.845,14.25,11.5,18299.042
180,3,705,33.25,0.8325,14.625,7.75,18456.467
180,3,720,41,0.82,15,4,18726.213
180,3,735,58.0,0.8075,15.25,4.0,18990.8109999999
180,3,750,75.0,0.7949999999999999,15.5,4.0,19327.892
180,3,765,92.0,0.7825,15.75,4.0,19320.5259999999
180,3,780,109,0.77,16,4,19805.999
180,3,795,95.75,0.77,16.0,4.5,19952.49
180,3,810,82.5,0.77,16.0,5.0,20113.9099999999
180,3,825,69.25,0.77,16.0,5.5,20353.887
180,3,840,56,0.77,16,6,20393.7019999999
180,3,855,70.0,0.77,16.0,5.0,20425.501
180,3,870,84.0,0.77,16.0,4.0,20415.116
180,3,885,98.0,0.77,16.0,3.0,20521.9
180,3,900,112,0.77,16,2,20643.608
180,3,915,155.0,0.7725,16.425,6.5,20800.071
180,3,930,198.0,0.775,16.85,11.0,20999.495
180,3,945,241.0,0.7775000000000001,17.275,15.5,21250.527
180,3,960,284,0.78,17.7,20,21352.934
180,3,975,354.0,0.7675000000000001,18.175,20.5,21436.553
180,3,990,424.0,0.755,18.65,21.0,21560.9539999999
180,3,1005,494.0,0.7424999999999999,19.125,21.5,21736.259
180,3,1020,564,0.73,19.6,22,21916.962
180,3,1035,535.5,0.7424999999999999,19.450000000000003,18.0,21853.831
180,3,1050,507.0,0.755,19.3,14.0,21746.951
180,3,1065,478.5,0.7675000000000001,19.15,10.0,21603.562
180,3,1080,450,0.78,19,6,21428.063
180,3,1095,397.0,0.79,19.15,8.75,21563.039
180,3,1110,344.0,0.8,19.3,11.5,21497.966
180,3,1125,291.0,0.8099999999999999,19.450000000000003,14.25,21565.552
180,3,1140,238,0.82,19.6,17,21597.905
180,3,1155,292.5,0.8125,19.75,17.75,21675.829
